DAY_DATE,MASKED_CUSTOMER_ID,VARIANT_ID,BUSINESS_AREA_NAME,PRODUCT_GROUP_NAME,STYLE_NAME,COLOUR_GROUP,SIZE_DESC
2024-10-14,77,30034969942,Womens Wear,Sweatshirt,Sweater Smilla,Green,M
2024-10-14,77,30015109615,Womens Wear,Trousers,Trouser Mimi,Green,42
2024-10-14,63,30009016994,Womens Wear,Top,Top Gloria,White,L
2024-10-14,63,81602290791,Womens Wear,Jeans,Trousers denim Mira dk blue,Blank,44
2024-10-14,63,81933300080,Womens Wear,Jeans,Trousers denim Mira black,Black,44
2024-10-14,63,81933300080,Womens Wear,Jeans,Trousers denim Mira black,Black,44
2024-10-14,63,81933300080,Womens Wear,Jeans,Trousers denim Mira black,Black,44
2024-10-14,63,84061230080,Womens Wear,Trousers,Trousers Tova five pocket,Black,44
2024-10-14,63,30036490175,Womens Wear,Outdoor Scarf,Scarf light basic,Blue,0
2024-10-14,63,30000832150,Womens Wear,Sweater,Sweater Taylor,Blue,L
2024-10-14,63,30028963691,Womens Wear,Headgear,Beanie Carin,Blue,0
2024-10-14,63,30040862521,Womens Wear,Skirt,Skirt Dagny knitted,Blue,L
2024-10-14,63,83854529606,Womens Wear,Sweater,Sweater Taylor rollerneck,White,L
2025-07-24,35,30077880794,Womens Wear,Jeans,Trousers Colette Denim,Blue,40
2025-07-24,66,79782595818,Womens Wear,Top,Top Pacific,Green,M
2025-07-24,10,30060676994,Womens Wear,Dress,Dress Olivia,White,M
2024-10-20,28,30032847488,Womens Wear,Skirt,Skirt Atlanta knitted,White,XS
2024-10-20,63,30041356419,Womens Wear,Blouse,Blouse Marissa plaine,Green,L
2024-10-20,63,30000836419,Womens Wear,Sweater,Sweater Taylor,Green,XL
2024-10-20,63,30000830080,Womens Wear,Sweater,Sweater Taylor,Black,XL
2025-05-10,84,30059880070,Womens Wear,T-Shirt,T shirt Ella v neck,White,L
2025-05-10,14,30062530020,Womens Wear,Earrings,Earrings 2 p drops,Metallics,0
2025-05-10,14,30045900300,Womens Wear,Top,Tank top Nelly,White,L
2025-05-10,14,30063806730,Womens Wear,Cardigan,Cardigan Elly,Yellow,L
2025-05-11,54,30005671418,Womens Wear,Dress,Dress Lynn lace,White,M
2025-05-11,24,30074890080,Womens Wear,Cardigan,Cardigan Mila,Black,M
2025-05-11,24,30074890080,Womens Wear,Cardigan,Cardigan Mila,Black,S
2025-01-23,70,30027454939,Womens Wear,Top,Top Kristin,Beige,M
2025-01-23,37,86161860080,Womens Wear,Trousers,Trousers Lykke cropped twill,Black,46
2025-01-23,37,80165230080,Womens Wear,Trousers,Trousers Lykke,Black,46
2025-01-23,85,30021110080,Womens Wear,Hair Items,Hair elastics thin,Black,0
2025-07-29,44,30073298117,Womens Wear,Dress,Dress Jolene,Brown,L
2025-07-30,48,30078999614,Womens Wear,Shorts,Shorts Mavis,Blue,M
2025-07-30,48,30078999614,Womens Wear,Shorts,Shorts Mavis,Blue,S
2025-07-30,71,30071700080,Womens Wear,Trousers,Trousers Livia,Black,S
2025-07-30,67,30071847862,Womens Wear,Skirt,Skirt Stine,White,XS
2025-07-30,65,30060934448,Womens Wear,Sweater,Sweater Nova short sleeve,Yellow,S
2025-07-30,65,30050620300,Womens Wear,Top,Top Elise,White,S
2025-07-30,65,30058215818,Womens Wear,Top,Top Mira sleeveless,Green,S
2025-05-13,75,30056066995,Womens Wear,Trousers,Trousers Lea,Brown,40
2025-05-13,75,30056116995,Womens Wear,Indoor Blazer/Jacket,Blazer Lea,Brown,L
2025-05-13,75,30055667025,Womens Wear,Dress,Dress Valeria,Brown,L
2025-01-28,72,30026669804,Womens Wear,Sweater,Sweater Milena,Grey,XS
2025-08-01,65,30070476983,Womens Wear,Dress,Dress Gloria linen,Red,S
2025-08-01,65,30062520010,Womens Wear,Earrings,Earrings globe 2cm,Metallics,0
2025-01-30,92,30014180080,Womens Wear,Blouse,Blouse Irma,Black,M
2025-01-31,8,87329320791,Womens Wear,Bag,Bag Isa in denim,Blank,0
2025-01-31,24,86087417403,Womens Wear,Skirt,Skirt Maria,Beige,M
2025-01-31,24,30059430080,Womens Wear,Indoor Scarf,Scarf soft zebra,Black,0
2025-01-31,24,86087417403,Womens Wear,Skirt,Skirt Maria,Beige,S
2025-01-31,24,30000389609,Womens Wear,Skirt,Skirt Mary,Beige,M
2025-01-31,24,30000389609,Womens Wear,Skirt,Skirt Mary,Beige,M
2025-01-31,24,30044080766,Womens Wear,Jeans,Trousers denim Betty lt blue,Blue,38
2025-01-31,24,30045470790,Womens Wear,Jeans,Trousers Colette Denim,Blue,38
2025-01-31,24,30045470790,Womens Wear,Jeans,Trousers Colette Denim,Blue,40
2025-01-31,24,30028921230,Womens Wear,Indoor Scarf,Scarf bouquet flower 90x90,Beige,0
2025-01-31,61,86505010080,Womens Wear,Trousers,Trousers Polly short,Black,38
2025-02-01,44,30009200080,Womens Wear,Skirt,Skirt Petra,Black,46
2025-02-01,44,30022580080,Womens Wear,Indoor Blazer/Jacket,Jacket Saga,Black,M
2025-02-01,44,86011194639,Womens Wear,Other Accessories,MW Shoulder strap jaquard,Brown,0
2025-02-01,44,30031420080,Womens Wear,Dress,Dress Hilde,Black,44
2025-02-01,44,30063258421,Womens Wear,Sweatshirt,Sweatshirt Minna,Pink,L
2024-11-01,30,30044410010,Womens Wear,Hair Items,Hair clip bow w rhines big,Metallics,0
2024-11-01,30,30043780010,Womens Wear,Necklace,Necklace rhinestones w knot,Metallics,0
2024-11-01,30,30032847488,Womens Wear,Skirt,Skirt Atlanta knitted,White,M
2024-11-01,30,30024337855,Womens Wear,Dress,Dress Katja,Red,XS
2024-11-01,6,86161860080,Womens Wear,Trousers,Trousers Lykke cropped twill,Black,40
2024-11-01,6,82104380080,Womens Wear,Skirt,Skirt Paulina,Black,M
2024-11-01,92,86037350080,Womens Wear,Jeans,Denim trousers Jackie black,Black,40
2024-11-01,92,30021939618,Womens Wear,Shirt,Jacket Jade,Brown,L
2025-05-24,67,30038690790,Womens Wear,Shirt,Shirt Stella,Blue,M
2025-05-24,67,30058619873,Womens Wear,Shirt,Shirt Elena,Red,M
2025-05-24,44,30067740070,Womens Wear,T-Shirt,Tshirt Jolene,White,M
2025-05-24,44,30067221236,Womens Wear,Sweatshirt,Sweatshirt Lissi,Yellow,L
2025-05-24,44,30079646729,Womens Wear,Shorts,Shorts Liza,Yellow,L
2024-11-04,80,30043780010,Womens Wear,Necklace,Necklace rhinestones w knot,Metallics,0
2025-02-10,77,30058330080,Womens Wear,Bag,Bag Tote Elsie,Black,0
2025-02-11,30,30027937467,Womens Wear,Gloves Knitted,Magic Gloves,Coral,0
2025-02-11,30,30046160300,Womens Wear,Top,Top Nell,White,S
2025-02-12,24,30045470790,Womens Wear,Jeans,Trousers Colette Denim,Blue,38
2025-02-12,24,30045470790,Womens Wear,Jeans,Trousers Colette Denim,Blue,40
2025-02-12,24,30044080766,Womens Wear,Jeans,Trousers denim Betty lt blue,Blue,38
2025-02-12,24,30000389609,Womens Wear,Skirt,Skirt Mary,Beige,M
2025-02-12,24,30000389609,Womens Wear,Skirt,Skirt Mary,Beige,M
2025-02-12,24,86087417403,Womens Wear,Skirt,Skirt Maria,Beige,S
2025-08-11,71,30057410080,Womens Wear,Shorts,Shorts Gillian,Black,S
2025-08-11,77,30070150822,Womens Wear,Skirt,Skirt Loana denim,Blue,M
2024-11-11,10,79329800080,Womens Wear,Sweater,Sweater Polly,Black,M
2024-11-11,10,30016460080,Womens Wear,Skirt,Skirt Felicia,Black,M
2024-11-11,56,30028777515,Womens Wear,Outdoor Scarf,Scarf big fringe solid,Coral,0
2024-11-11,63,30042960080,Womens Wear,Sweater,Sweater Amaya,Black,XL
2024-11-11,63,30027130080,Womens Wear,Trousers,Trousers Liza,Black,L
2024-11-11,56,30021949618,Womens Wear,Sweater,Sweater Mohair blend Camille,Brown,M
2024-11-11,63,30036732643,Womens Wear,Sweatshirt,Sweatshirt Hoodie Nina,Pink,L
2024-11-11,44,30040520150,Womens Wear,Bag,Bag Party,Grey,0
2024-11-11,44,30037530080,Womens Wear,Indoor Blazer/Jacket,Jacket Ebba,Black,L
2024-11-11,44,30043610010,Womens Wear,Skirt,Skirt Malva,Metallics,L
2024-11-11,44,30043610080,Womens Wear,Skirt,Skirt Malva,Black,L
2024-11-11,44,30035841418,Womens Wear,Shirt,Shirt Kelly,White,L
2024-11-11,44,30038840080,Womens Wear,Trousers,Trouser Maud cr,Black,46
2024-11-11,69,30000832150,Womens Wear,Sweater,Sweater Taylor,Blue,L
2024-11-11,69,30000848117,Womens Wear,Cardigan,Cardigan Anna,Brown,L
2024-11-11,10,30008340080,Womens Wear,Skirt,Skirt Hanna,Black,M
2024-11-11,63,30027139608,Womens Wear,Trousers,Trousers Liza,Grey,L
2025-02-22,77,87776110300,Womens Wear,Hair Items,Hairgrip w rhines,White,0
2025-02-22,20,30028921230,Womens Wear,Indoor Scarf,Scarf bouquet flower 90x90,Beige,0
2025-02-22,20,30028921230,Womens Wear,Indoor Scarf,Scarf bouquet flower 90x90,Beige,0
2025-02-22,20,30028921230,Womens Wear,Indoor Scarf,Scarf bouquet flower 90x90,Beige,0
2025-02-22,24,30060447403,Womens Wear,Dress,Dress Gloria,Beige,S
2025-02-22,24,30047202521,Womens Wear,Dress,Dress Anya,Blue,S
2025-02-22,4,30028921230,Womens Wear,Indoor Scarf,Scarf bouquet flower 90x90,Beige,0
2025-02-22,34,30021110080,Womens Wear,Hair Items,Hair elastics thin,Black,0
2025-02-23,67,30061150150,Womens Wear,Sunglasses,Sunglass metal Maja,Grey,0
2024-11-16,60,30032657320,Womens Wear,Sweater,Sweater Lisa,Beige,XS
2024-11-16,60,30041871480,Womens Wear,Sweater,Sweater Ester,White,XS
2025-06-03,65,30052577488,Womens Wear,Sweater,Sweater Maj,White,S
2025-06-03,65,30055185601,Womens Wear,Blouse,Blouse Emina,Green,S
2024-11-22,92,30015930245,Womens Wear,Outdoor Coat/Jacket,Jacket Moa,Brown,M
2024-11-22,92,30015930245,Womens Wear,Outdoor Coat/Jacket,Jacket Moa,Brown,S
2024-11-23,23,84738070080,Womens Wear,Other Accessories, Wool Comb,Black,0
2025-03-02,54,30024497320,Womens Wear,Cardigan,Cardigan Ida,Beige,M
2025-03-02,94,30014566994,Womens Wear,Shirt,Shirt Disa,White,42
2024-11-27,11,81698830080,Womens Wear,Trousers,Trouser Diana,Black,42
2024-11-27,11,30040140020,Womens Wear,Hair Items,Hair elastic pony cuff,Metallics,0
2024-11-27,11,30040530020,Womens Wear,Bag,Bag Party Metal mesh,Metallics,0
2025-03-13,1,79329801418,Womens Wear,Sweater,Sweater Polly,White,L
2025-03-13,36,30053352521,Womens Wear,Blouse,Blouse Lizzie,Blue,XS
2025-03-13,36,30044130080,Womens Wear,Earrings,Earrings party hoop 2cm,Black,0
2025-06-18,67,30073490800,Womens Wear,Bracelet,Bracelet elastic mixed beads,Blue,0
2025-06-18,67,30073492772,Womens Wear,Bracelet,Bracelet elastic mixed beads,Pink,0
2025-06-18,37,30065728642,Womens Wear,Top,Top Wilma,Pink,M
2025-06-18,47,30038626994,Womens Wear,Top,Top Nell,White,XL
2025-06-18,37,30074899611,Womens Wear,Cardigan,Cardigan Mila,Yellow,L
2025-06-18,48,30050620300,Womens Wear,Top,Top Elise,White,M
2025-06-18,31,30067620822,Womens Wear,Shirt,Shirt Juno,Blue,L
2025-06-18,31,30071642521,Womens Wear,Top,Top Pike Jos,Blue,L
2025-03-24,92,30040511632,Womens Wear,Sweater,Sweater Dina w collar,Beige,M
2025-03-24,10,30060180363,Womens Wear,Hair Items,Scrunch leo,Beige,0
2025-03-24,10,86161860080,Womens Wear,Trousers,Trousers Lykke cropped twill,Black,42
2025-03-24,66,30053347561,Womens Wear,Blouse,Blouse Teresia,Pink,S
2025-06-23,89,30072082118,Womens Wear,Skirt,Skirt Isolde,Green,S
2025-06-23,31,30071640300,Womens Wear,Top,Top Pike Jos,White,L
2025-03-29,92,30042180300,Womens Wear,Blouse,Blouse Olivia,White,M
2025-03-29,92,30046500070,Womens Wear,T-Shirt,Tshirt Lonnie,White,M
2025-03-29,92,30065464939,Womens Wear,Trousers,Trouser Johanna AOP leo,Beige,40
2025-03-29,92,30023570080,Womens Wear,Skirt,Skirt Doris wool,Black,40
2025-09-04,92,30017638704,Womens Wear,Trousers,Trousers Peggy twill,Red,40
2025-09-04,92,30020547862,Womens Wear,Bag,Shopper bag L,White,0
2025-09-04,92,30050581265,Womens Wear,Bag,Bag Suede,Brown,0
2025-09-04,92,30021681230,Womens Wear,Skirt,Skirt Laura Check,Beige,S
2025-09-04,92,30070150822,Womens Wear,Skirt,Skirt Loana denim,Blue,M
2025-09-04,92,30071379618,Womens Wear,Cardigan,Cardigan Stina,Brown,M
2025-09-04,92,30071376769,Womens Wear,Cardigan,Cardigan Stina,Lilac,S
2025-09-05,77,30068260080,Womens Wear,Top,Top Klara,Black,XXL
2025-09-05,77,30080792150,Womens Wear,Sweater,Sweater Smilla,Blue,XXL
2024-12-06,72,30028960080,Womens Wear,Headgear,Beanie Carin,Black,0
2024-12-06,72,30020980080,Womens Wear,Hair Items,Soft hair elastics 5 pack,Black,0
2025-09-07,54,30013129803,Womens Wear,Sweater,Sweater Mio Merino wool,Grey,M
2025-09-07,77,30077880794,Womens Wear,Jeans,Trousers Colette Denim,Blue,40
2025-09-07,47,30070569614,Womens Wear,Trousers,Trousers Stella well dressed,Blue,L
2025-09-07,47,30045390822,Womens Wear,Jeans,Tova denim,Blue,42
2025-09-07,54,30069570300,Womens Wear,Skirt,Skirt Rino,White,M
2025-09-07,54,30069570300,Womens Wear,Skirt,Skirt Rino,White,L
2025-09-07,29,30021477292,Womens Wear,Cardigan,Cardigan Vanessa,Brown,M/L
2025-09-07,81,30043880300,Womens Wear,Top,Top Love,White,M
2025-09-07,81,30043888704,Womens Wear,Top,Top Love,Red,M
2025-09-07,81,30043888704,Womens Wear,Top,Top Love,Red,M
2025-09-07,77,86505000080,Womens Wear,Trousers,Trousers Fiona short,Black,42
2025-09-07,77,30073549805,Womens Wear,Sweater,Sweater Edit,Beige,L
2024-12-07,56,30040850791,Womens Wear,Shirt,Shirt Gunhild Denim,Blank,M
2024-12-18,10,30023430619,Womens Wear,Dress,Dress Agatha,Red,M
2024-12-18,10,30023430619,Womens Wear,Dress,Dress Agatha,Red,L
2024-12-18,10,30020310080,Womens Wear,Dress,Dress Emmy,Black,L
2024-12-18,54,30016090791,Womens Wear,Dress,Dress Vega,Blank,M
2024-12-18,54,30016090791,Womens Wear,Dress,Dress Vega,Blank,L
2024-12-18,10,30026970080,Womens Wear,Headgear,Headband Rosalie boucle,Black,0
2024-09-15,67,85988780080,Womens Wear,Jeans,Trousers denim Clara black,Black,40
2024-09-15,67,30016492659,Womens Wear,Sweater,Sweater Noor,Beige,S
2024-09-15,67,30028770080,Womens Wear,Outdoor Scarf,Scarf big fringe solid,Black,0
2024-09-15,67,30027440790,Womens Wear,Trousers,Trousers Colette Denim,Blue,38
2024-09-15,67,85988780080,Womens Wear,Jeans,Trousers denim Clara black,Black,42
2024-09-15,67,30021479586,Womens Wear,Cardigan,Cardigan Vanessa,Red,M/L
2024-09-18,86,30010160150,Womens Wear,Jeans,Trousers denim Sia grey,Grey,34
2024-09-18,86,30017150080,Womens Wear,Jeans,Trousers denim superwide grey,Black,36
2025-07-03,8,30038626665,Womens Wear,Top,Top Nell,Pink,S
2025-07-03,8,30058216665,Womens Wear,Top,Top Mira sleeveless,Pink,S
2025-07-03,8,30058218467,Womens Wear,Top,Top Mira sleeveless,Blue,S
2025-07-03,47,30030970080,Womens Wear,Top,Top Olesia,Black,L
2025-07-03,47,30030977862,Womens Wear,Top,Top Olesia,White,L
2025-07-03,47,30046169606,Womens Wear,Top,Top Nell,White,L
2024-12-23,94,30035850080,Womens Wear,Dress,Dress Ada,Black,L
2024-12-23,94,30039180010,Womens Wear,Sweater,Sweater Tunic Kendal,Metallics,L
2024-12-23,83,30040280080,Womens Wear,Hair Items,Aliceband PU braided,Black,0
2025-04-13,56,30061310300,Womens Wear,Top,Singlet Alva,White,S
2025-04-13,56,30069467966,Womens Wear,Bag,Bag Chloe w strings at side,Red,0
2025-04-13,33,30065597477,Womens Wear,Shirt,Shirt Jenny,Pink,S
2025-04-13,33,30062197477,Womens Wear,Shorts,Shorts Summer aop,Pink,S
2025-04-13,56,30061310080,Womens Wear,Top,Singlet Alva,Black,S
2025-04-13,56,30076717610,Womens Wear,Top,Top Freya,Turquoise,S
2025-04-13,56,30061377955,Womens Wear,Trousers,Trousers Dayjama,Pink,M
2025-04-13,56,85980070070,Womens Wear,Biker,Leggings Sally short,White,S
2025-04-13,56,30051033766,Womens Wear,Outdoor Coat/Jacket,Coat Winnie,Red,M
2025-04-14,49,30038622150,Womens Wear,Top,Top Nell,Blue,L
2025-04-14,49,30005883002,Womens Wear,Shirt,Shirt Becky,Yellow,42
2025-04-14,90,30057290080,Womens Wear,Shorts,Shorts Maria,Black,34
2025-04-14,90,30051025601,Womens Wear,Dress,Dress Amaris,Green,XS/S
2025-04-14,90,30053810080,Womens Wear,Trousers,Trousers Bella linen mix,Black,34
2025-04-14,90,30045414939,Womens Wear,Outdoor Coat/Jacket,Jacket Carrie,Beige,XS
2025-04-14,90,30042167862,Womens Wear,Jeans,Trouser denim Nea ecru,White,36
2025-04-14,90,30051160070,Womens Wear,Shirt,Shirt Magdalena Linen blend,White,XS
2025-04-14,90,30055152150,Womens Wear,Sweater,Sweater Norah,Blue,S
2025-04-14,90,30045900300,Womens Wear,Top,Tank top Nelly,White,XS
2025-04-14,90,84827261605,Womens Wear,Belt,Belt classic Lady 1 5cm,Beige,S
2025-04-14,90,30031956730,Womens Wear,Top,Top Nell cotton slub,Yellow,XS
2025-04-14,90,30042050791,Womens Wear,Skirt,Skirt Tanja,Blank,36
2025-04-14,90,30048190080,Womens Wear,Top,Tank Top Priscilla knit,Black,S
2025-04-14,90,30074951480,Womens Wear,Indoor Vest,Vest Ronja,White,S
2025-04-14,90,30035301877,Womens Wear,Earrings,Earrings petals on hoop,Yellow,0
2025-04-14,90,30038690790,Womens Wear,Shirt,Shirt Stella,Blue,XS
2025-04-14,90,80165230080,Womens Wear,Trousers,Trousers Lykke,Black,34
2025-04-14,90,72028970261,Womens Wear,Belt,Belt leather 2cm,Brown,S
2025-04-14,24,30066211230,Womens Wear,Dress,Dress Sabina,Beige,M
2025-04-14,49,79782597343,Womens Wear,Top,Top Pacific,Blue,L
2025-04-15,78,30053810080,Womens Wear,Trousers,Trousers Bella linen mix,Black,38
2024-12-27,94,30035850080,Womens Wear,Dress,Dress Ada,Black,L
2024-12-27,54,30016090791,Womens Wear,Dress,Dress Vega,Blank,M
2024-12-27,54,30016090791,Womens Wear,Dress,Dress Vega,Blank,L
2024-09-28,62,30017640791,Womens Wear,Jeans,Trouser denim Betty mid blue,Blank,40
2024-09-28,62,87363400080,Womens Wear,Belt,Belt in fake suede 3cm,Black,M
2024-09-28,62,30000720070,Womens Wear,Shirt,Shirt April,White,M
2024-09-28,62,81935120791,Womens Wear,Jeans,Trousers denim Jackie retro bl,Blank,38
2024-09-28,62,30032857488,Womens Wear,Sweater,Sweater Atlanta,White,L
2024-09-28,62,30020107763,Womens Wear,Trousers,Trouser Lykke check,Blue,38
2024-09-28,65,30028790146,Womens Wear,Outdoor Scarf,Scarf basic,Grey,0
2025-01-02,26,30001317488,Womens Wear,Blouse,Blouse Lydia,White,M
2025-01-02,26,30015469577,Womens Wear,Blouse,Blouse Olivia,Black,M
2025-01-02,26,30036479609,Womens Wear,Top,Top Vanna,Beige,M
2025-01-05,80,30013446012,Womens Wear,Top,Top Emina,Pink,L
2025-07-18,44,30046500070,Womens Wear,T-Shirt,Tshirt Lonnie,White,L
2025-07-21,63,30066977403,Womens Wear,Dress,Dress Kay,Beige,XL
2024-10-11,44,30008740080,Womens Wear,Top,Top Lina,Black,L
2024-10-11,44,30031410080,Womens Wear,Indoor Blazer/Jacket,Blazer Mia,Black,L
2024-10-11,44,30016492659,Womens Wear,Sweater,Sweater Noor,Beige,L
2025-01-17,30,86550360020,Womens Wear,Bracelet,Bracelet w pearls  3pcs set,Metallics,0
2025-07-25,10,30062765818,Womens Wear,Dress,Dress Beata,Green,L
2025-07-25,66,30063490300,Womens Wear,Sweater,Sweater Julia,White,M
2025-07-28,56,30082074114,Womens Wear,Top,Top Carla,Blue,L
2025-07-28,51,30063496665,Womens Wear,Sweater,Sweater Julia,Pink,M
2025-01-22,31,30040850791,Womens Wear,Shirt,Shirt Gunhild Denim,Blank,M
2025-01-22,41,30038840080,Womens Wear,Trousers,Trouser Maud cr,Black,44
2025-05-11,24,30005880300,Womens Wear,Shirt,Shirt Becky,White,38
2025-05-11,24,30067420300,Womens Wear,Shirt,Shirt Li,White,M
2025-05-11,24,30052966902,Womens Wear,Cardigan,Cardigan Cristine,Beige,XS
2025-05-11,24,77778210080,Womens Wear,Cardigan,Cardigan Anna Black,Black,M
2025-05-11,24,77778210080,Womens Wear,Cardigan,Cardigan Anna Black,Black,S
2025-05-12,26,30012008592,Womens Wear,Trousers,Trouser Malin,Beige,S
2025-05-12,26,30048719974,Womens Wear,Dress,Dress Olivia,Green,M
2025-05-12,26,30012000080,Womens Wear,Trousers,Trouser Malin,Black,S
2025-01-25,61,86505010080,Womens Wear,Trousers,Trousers Polly short,Black,36
2025-01-25,61,86505010080,Womens Wear,Trousers,Trousers Polly short,Black,38
2024-10-26,67,30024530245,Womens Wear,Cardigan,Cardigan Karin,Brown,S
2025-08-03,71,30019720080,Womens Wear,Trousers,Trouser Charlotte,Black,36
2025-08-03,66,30021477257,Womens Wear,Cardigan,Cardigan Vanessa,Blue,M/L
2025-02-06,25,30059628668,Womens Wear,Sweater,Sweater Marta,Red,M
2025-02-06,25,30003257821,Womens Wear,Cardigan,Cardigan Viola,Pink,M
2025-02-07,44,30043080080,Womens Wear,Trousers,Trouser Vega,Black,L
2025-02-14,76,30063828596,Womens Wear,Shirt,Shirt Bianca jersey,Red,M
2025-02-14,76,30043737704,Womens Wear,Trousers,Trousers Colette cord,Beige,38
2025-02-14,94,30040820790,Womens Wear,Skirt,Skirt Selina denim,Blue,40
2025-02-14,94,30050620300,Womens Wear,Top,Top Elise,White,L
2025-02-15,87,30020980080,Womens Wear,Hair Items,Soft hair elastics 5 pack,Black,0
2025-05-28,56,30056110080,Womens Wear,Indoor Blazer/Jacket,Blazer Lea,Black,M
2025-05-28,56,30068800080,Womens Wear,Shorts,Shorts Lea long,Black,38
2025-05-28,55,30035300300,Womens Wear,Earrings,Earrings petals on hoop,White,0
2025-05-28,55,30062530020,Womens Wear,Earrings,Earrings 2 p drops,Metallics,0
2025-05-28,55,30066980020,Womens Wear,Earrings,Earrings cut out flower,Metallics,0
2025-05-28,55,30050756838,Womens Wear,Skirt,Skirt Balie,Blue,M
2025-05-28,55,30074899611,Womens Wear,Cardigan,Cardigan Mila,Yellow,S
2025-05-28,55,30031958668,Womens Wear,Top,Top Nell cotton slub,Red,L
2025-06-03,65,30041760766,Womens Wear,Jeans,Trousers denim superwide panel,Blue,40
2025-06-03,65,30041760766,Womens Wear,Jeans,Trousers denim superwide panel,Blue,38
2024-11-20,82,30038450790,Womens Wear,Shirt,Shirt Desire,Blue,M
2024-11-20,82,77680160080,Womens Wear,Sunglasses,T Readers squared bold,Black,"1,5"
2025-02-27,9,30066400822,Womens Wear,Jeans,Trousers denim Barrel,Blue,40
2025-02-27,9,30038626994,Womens Wear,Top,Top Nell,White,XS
2025-02-27,92,30045910766,Womens Wear,Blouse,Blouse Jossan,Blue,M
2025-03-01,54,30060130363,Womens Wear,Hair Items,Aliceband leo w knot,Beige,0
2025-03-01,54,87418200791,Womens Wear,Hair Items,Aliceband denim 1 5cm,Blank,0
2025-03-05,77,30041539608,Womens Wear,Jeans,Trousers denim Hanna long lt g,Grey,42
2025-03-05,49,83266630070,Womens Wear,Top,T shirt Erica Basic cotton,White,L
2025-03-05,49,83266630080,Womens Wear,Top,T shirt Erica Basic cotton,Black,L
2025-03-05,49,30060157862,Womens Wear,T-Shirt,Tshirt Katja,White,M
2025-03-05,77,84827260080,Womens Wear,Belt,Belt classic Lady 1 5cm,Black,S
2025-03-05,77,84882530080,Womens Wear,Bag,Bag Backpack Laptop,Black,0
2025-03-05,77,30039880020,Womens Wear,Bracelet,Bracelet hammered,Metallics,0
2025-03-06,69,30000387362,Womens Wear,Skirt,Skirt Mary,Pink,M
2025-03-06,82,30026669804,Womens Wear,Sweater,Sweater Milena,Grey,XS
2025-03-06,28,30013419618,Womens Wear,Cardigan,Cardigan Mohair blend Vanessa,Brown,M/L
2025-03-06,34,30036041418,Womens Wear,Blouse,Blouse Cleo,White,XS
2025-03-06,82,30026669804,Womens Wear,Sweater,Sweater Milena,Grey,XS
2025-03-06,82,30026669804,Womens Wear,Sweater,Sweater Milena,Grey,XS
2025-03-06,82,30038490794,Womens Wear,Bag,Bag Shopper Denim,Blue,0
2025-03-06,34,30050410080,Womens Wear,Trousers,Trousers Eva,Black,S
2025-03-06,34,30030309609,Womens Wear,Sweater,Sweater Derja,Beige,S
2025-03-06,92,30048719974,Womens Wear,Dress,Dress Olivia,Green,M
2025-03-06,72,30021040080,Womens Wear,Hair Items,Hairgrip basic mini 3 p,Black,0
2025-03-06,72,30011520080,Womens Wear,Top,Top Wanda wool blend,Black,S
2025-08-25,49,30060151753,Womens Wear,T-Shirt,Tshirt Katja,Lilac,L
2025-03-07,92,30045910766,Womens Wear,Blouse,Blouse Jossan,Blue,M
2025-03-07,92,30045910766,Womens Wear,Blouse,Blouse Jossan,Blue,M
2025-03-07,92,30017150080,Womens Wear,Jeans,Trousers denim superwide grey,Black,38
2025-03-07,92,30017639618,Womens Wear,Trousers,Trousers Peggy twill,Brown,40
2025-06-11,53,85552470080,Womens Wear,Top,Top Lova,Black,M
2025-06-11,53,30010410080,Womens Wear,Top,Tank top Tyra,Black,M
2025-06-11,53,30050620300,Womens Wear,Top,Top Elise,White,M
2025-06-11,34,30068447249,Womens Wear,Sweater,Sweater Lollie,Pink,M
2025-06-12,67,30056110080,Womens Wear,Indoor Blazer/Jacket,Blazer Lea,Black,S
2025-03-10,34,30051999699,Womens Wear,Trousers,Trousers Erin,Beige,XS
2025-03-10,34,30051809699,Womens Wear,Indoor Blazer/Jacket,Blazer Erin,Beige,S
2025-03-11,56,30043088596,Womens Wear,Trousers,Trouser Vega,Red,S
2025-03-11,56,30063908596,Womens Wear,Shirt,Shirt PU Sanna,Red,S
2024-11-30,67,30043900010,Womens Wear,Earrings,Earrings rhines w bow,Metallics,0
2024-11-30,67,30044710010,Womens Wear,Belt,Belt party,Metallics,S
2024-11-30,52,83588879609,Womens Wear,Hair Items,A hair elastic shiny w bead  3,Beige,0
2024-11-30,10,30028384939,Womens Wear,Dress,Dress Tilde,Beige,L
2024-11-30,56,30040850791,Womens Wear,Shirt,Shirt Gunhild Denim,Blank,M
2024-11-30,56,30041490791,Womens Wear,Jeans,Trousers denim superwide mid b,Blank,38
2024-11-30,28,30035292772,Womens Wear,Hair Items,Hairgrip rounded matte,Pink,0
2024-12-01,77,86079930791,Womens Wear,Jeans,Trousers denim Fay dark blue,Blank,32
2025-03-21,18,30069000020,Womens Wear,Earrings,Earrings leaves,Metallics,0
2025-03-21,18,79782597763,Womens Wear,Top,Top Pacific,Blue,M
2025-03-21,34,30051809699,Womens Wear,Indoor Blazer/Jacket,Blazer Erin,Beige,S
2025-03-21,34,30051999699,Womens Wear,Trousers,Trousers Erin,Beige,XS
2025-03-21,18,30054470250,Womens Wear,Sunglasses,Sunglass Leo,Brown,0
